cell_id,lon,lat,LCZ_Class,Building_Density,LST_Terra,LST_Aqua,NDVI,ERA5_Temp,lst_mean,LST_range,surface_excess,site,surface_excess_pred,amp01
30,39.60431506914984,21.47554955661393,16,0.0,51.98952865600586,57.17720031738281,0.0456868186593055,30.284521,54.583364486694336,5.187671661376953,24.298843486694334,,22.950324188242725,1.0
31,39.604352351912,21.48458418631193,16,0.0004720700132172,51.437599182128906,57.16396331787109,0.0511150285601615,30.284521,54.30078125,5.72636413574218,24.01626025,,22.38716145004666,0.9649140924901279
32,39.60438965421652,21.49361880618884,16,0.0032013413460643,50.7888069152832,56.25297927856445,0.0578679740428924,30.284521,53.52089309692383,5.46417236328125,23.236372096923827,,22.071495433648803,0.9118370231905426
33,39.60442697606883,21.50265341624134,16,0.0313642546164871,50.63687515258789,54.76231002807617,0.0631090253591537,30.284521,52.69959259033203,4.125434875488281,22.41507159033203,,21.61102705651034,0.8344124329779493
34,39.60446431747438,21.511688016466103,16,0.0098303403111819,50.214542388916016,54.73161315917969,0.0879285931587219,30.284521,52.47307777404785,4.517070770263672,22.18855677404785,,22.057993256674386,0.9095667250091156
35,39.60450167843863,21.520722606859803,16,0.0027636724866358,49.76610565185547,57.48239135742188,0.1167724281549453,30.284521,53.62424850463867,7.716285705566413,23.33972750463867,,23.661790024401263,1.0
36,39.60453905896703,21.52975718741912,16,0.0037892778729857,49.44167709350586,53.74503707885742,0.0708265602588653,30.284521,51.59335708618164,4.3033599853515625,21.30883608618164,,21.53833314871283,0.8221894524181314
37,39.604576459065015,21.53879175814073,16,0.0003731102314199,50.51906967163086,55.04443740844727,0.0710220113396644,30.284521,52.78175354003906,4.525367736816413,22.49723254003906,,21.781969954949965,0.8631553054932991
38,39.60461387873807,21.54782631902132,16,0.0013904725370288,50.07906723022461,52.61969757080078,0.0700069293379783,30.367113,51.349382400512695,2.540630340576172,20.982269400512696,,20.918070205334168,0.717896505063987
39,39.604651317991646,21.55686087005757,16,5.028552248419248e-05,48.62424850463867,50.45647811889648,0.0737756565213203,30.601784,49.54036331176758,1.8322296142578054,18.93857931176758,,16.85410458226435,0.03456864016343479
40,39.6046887768312,21.56589541124615,16,0.0009236583070412,47.798118591308594,48.94601821899414,0.0840018987655639,30.601784,48.37206840515137,1.1478996276855469,17.77028440515137,,18.935929904164144,0.3846132478821188
